price	year	manufacturer	condition	cylinders	odometer	transmission	state	fuel	size
5900	2009	mini	excellent	4 cylinders	139000	manual	il	gas	compact
323	2016	dodge	new	6 cylinders	56000	automatic	la	gas	full-size
5900	2007	honda	good	6 cylinders	192642	automatic	ia	gas	mid-size
37000	2015	ram	excellent	6 cylinders	59000	automatic	co	diesel	full-size
4995	2003	honda	excellent	4 cylinders	108000	automatic	ri	gas	sub-compact
16900	2019	ram	good	6 cylinders	35500	automatic	mn	gas	full-size
56499	2019	ford	like new	8 cylinders	112000	automatic	ga	diesel	full-size
5800	2006	infiniti	excellent	6 cylinders	121223	automatic	oh	gas	full-size
3500	2006	chevrolet	good	6 cylinders	149743	automatic	ks	gas	full-size
2000	1998	toyota	fair	6 cylinders	240000	automatic	pa	gas	full-size
8500	2013	volkswagen	excellent	4 cylinders	98000	automatic	tn	gas	compact
19000	2016	infiniti	like new	4 cylinders	40000	automatic	co	gas	mid-size
2850	2005	toyota	good	4 cylinders	228000	automatic	in	gas	compact
12000	2005	chevrolet	good	8 cylinders	191450	automatic	mi	gas	full-size
12500	2008	ford	good	8 cylinders	109250	automatic	fl	gas	full-size
4500	1999	ford	good	6 cylinders	130000	automatic	md	gas	full-size
28900	2014	ram	good	6 cylinders	110854	automatic	ca	diesel	full-size
11500	1989	pontiac	excellent	8 cylinders	81000	automatic	il	gas	mid-size
30500	2019	rover	excellent	4 cylinders	42000	automatic	ok	gas	mid-size
39000	2014	gmc	excellent	8 cylinders	111442	automatic	mo	diesel	full-size
21995	2015	ram	like new	8 cylinders	100272	automatic	ca	gas	full-size
25750	2014	chevrolet	like new	8 cylinders	141601	automatic	nc	gas	full-size
4500	1985	chevrolet	fair	8 cylinders	111111	automatic	nc	gas	full-size
189	2011	nissan	excellent	4 cylinders	88832	manual	id	gas	full-size
22900	2015	gmc	excellent	8 cylinders	177406	automatic	ks	gas	full-size
35995	2015	chevrolet	excellent	8 cylinders	72502	automatic	id	gas	full-size
10999	2008	audi	excellent	8 cylinders	103260	automatic	co	gas	full-size
5200	1990	cadillac	excellent	8 cylinders	150000	manual	nm	gas	full-size
19500	1959	ford	good	8 cylinders	37000	manual	az	gas	full-size
33300	2017	nissan	excellent	8 cylinders	26000	automatic	tn	gas	full-size
2500	1994	ford	excellent	8 cylinders	162000	automatic	ar	gas	full-size
14995	2013	nissan	good	8 cylinders	155000	automatic	ar	gas	full-size
15000	2014	ford	like new	6 cylinders	49000	automatic	tx	gas	full-size
1450	2009	kia	fair	4 cylinders	164875	automatic	wa	gas	mid-size
4500	1997	gmc	good	6 cylinders	0	automatic	al	gas	mid-size
14995	2014	chevrolet	excellent	4 cylinders	61138	automatic	mi	gas	mid-size
39500	2007	ford	like new	6 cylinders	8447	automatic	nc	diesel	full-size
14500	2008	bmw	excellent	8 cylinders	146200	automatic	ca	gas	mid-size
2500	2006	chevrolet	good	6 cylinders	150000	automatic	pa	gas	full-size
10999	2008	ford	excellent	8 cylinders	245126	automatic	sc	gas	full-size
52500	2018	rover	excellent	4 cylinders	33500	automatic	wa	diesel	full-size
20500	2014	chevrolet	excellent	8 cylinders	178769	automatic	tx	gas	full-size
32500	1987	volkswagen	excellent	4 cylinders	177313	automatic	ca	gas	mid-size
4500	2010	chrysler	excellent	4 cylinders	113745	automatic	oh	gas	full-size
13900	2017	chevrolet	excellent	4 cylinders	58789	automatic	az	gas	mid-size
1	2017	subaru	excellent	4 cylinders	61649	other	fl	gas	compact
20700	2015	ford	excellent	6 cylinders	146162	automatic	tn	gas	full-size
16000	1970	volkswagen	like new	4 cylinders	60000	manual	ca	gas	sub-compact
11990	2011	mercedes-benz	excellent	6 cylinders	134997	automatic	fl	gas	full-size
15000	2011	jeep	excellent	8 cylinders	121296	automatic	mi	gas	mid-size
7950	2014	chevrolet	excellent	4 cylinders	51000	automatic	oh	gas	mid-size
3200	1999	chevrolet	good	6 cylinders	144870	automatic	wa	gas	mid-size
9000	2016	dodge	good	6 cylinders	96300	automatic	nc	gas	full-size
9990	2011	toyota	excellent	4 cylinders	115306	automatic	sc	gas	mid-size
12500	2014	nissan	good	6 cylinders	107272	automatic	nj	gas	full-size
5000	2007	bmw	good	6 cylinders	106550	automatic	nc	gas	full-size
31901	2014	ford	excellent	6 cylinders	67525	automatic	sd	gas	mid-size
11999	2014	nissan	excellent	4 cylinders	8000	manual	hi	gas	mid-size
6900	2004	toyota	like new	8 cylinders	220569	automatic	fl	gas	full-size
7000	2013	toyota	excellent	4 cylinders	156840	automatic	nc	hybrid	mid-size
7500	1976	jeep	good	6 cylinders	130000	manual	md	gas	compact
49990	2015	ford	good	10 cylinders	41631	automatic	ny	gas	full-size
34995	2014	ford	excellent	8 cylinders	203685	automatic	ga	diesel	full-size
1500	2001	pontiac	fair	6 cylinders	181000	automatic	nm	gas	mid-size
18500	2014	jeep	excellent	6 cylinders	116786	automatic	fl	diesel	full-size
14000	2012	subaru	good	6 cylinders	78581	automatic	ny	gas	full-size
29995	2015	ford	excellent	8 cylinders	186379	automatic	nc	diesel	full-size
7000	2014	nissan	excellent	4 cylinders	112000	automatic	nj	gas	full-size
34990	2017	ram	good	8 cylinders	135740	automatic	mi	gas	full-size
24997	2013	chevrolet	excellent	8 cylinders	50444	automatic	tx	gas	compact
9599	2010	acura	excellent	4 cylinders	91000	automatic	pa	gas	mid-size
5250	2002	chevrolet	excellent	6 cylinders	83600	automatic	pa	gas	full-size
18999	2011	ford	excellent	8 cylinders	132000	automatic	nh	gas	full-size
2800	2000	toyota	excellent	6 cylinders	160000	manual	fl	gas	full-size
9495	2008	ford	good	8 cylinders	159149	automatic	wi	gas	full-size
1800	2005	ford	good	6 cylinders	155000	automatic	nv	gas	mid-size
82988	2020	ram	like new	8 cylinders	14607	automatic	ok	diesel	full-size
19900	2013	ford	excellent	8 cylinders	153699	automatic	ks	gas	full-size
24850	2013	jeep	excellent	6 cylinders	129955	automatic	ne	gas	mid-size
10800	2014	nissan	excellent	6 cylinders	60085	automatic	tx	gas	mid-size
8000	2008	mercedes-benz	good	8 cylinders	175000	automatic	ks	gas	full-size
29995	2011	ford	like new	8 cylinders	22543	automatic	ca	gas	full-size
11500	2018	volkswagen	like new	4 cylinders	42741	automatic	nj	gas	full-size
25750	2014	chevrolet	like new	8 cylinders	141601	automatic	nc	gas	full-size
4999	2006	saturn	excellent	4 cylinders	106000	manual	nm	gas	mid-size
19900	1996	chevrolet	excellent	8 cylinders	121000	manual	mi	gas	full-size
13995	2016	nissan	like new	6 cylinders	113976	automatic	ma	gas	full-size
15000	2000	ford	excellent	8 cylinders	250000	automatic	or	diesel	full-size
6000	1961	chevrolet	good	6 cylinders	11111	manual	ca	gas	full-size
3800	2002	nissan	good	6 cylinders	190000	automatic	ok	gas	mid-size
13900	2013	ford	excellent	4 cylinders	28273	automatic	ny	gas	mid-size
16999	2013	kia	good	4 cylinders	67037	automatic	az	gas	mid-size
33980	2017	chevrolet	excellent	8 cylinders	97369	automatic	ne	gas	full-size
3500	1995	ford	excellent	6 cylinders	41698	automatic	id	gas	full-size
500	2004	honda	salvage	6 cylinders	165000	automatic	me	gas	mid-size
32500	2017	subaru	excellent	4 cylinders	39300	manual	id	gas	compact
6450	2009	subaru	good	4 cylinders	134201	automatic	ca	gas	mid-size
6995	2013	subaru	excellent	4 cylinders	206000	automatic	mi	gas	mid-size
4995	2007	lexus	excellent	6 cylinders	1	automatic	wa	gas	full-size
12995	2018	ford	excellent	4 cylinders	30000	automatic	or	gas	compact
5495	2009	buick	excellent	6 cylinders	141728	automatic	mi	gas	mid-size
11950	2012	jeep	excellent	8 cylinders	183000	automatic	ks	gas	full-size
3500	2012	honda	good	6 cylinders	116780	automatic	ga	gas	full-size
6300	2010	honda	good	4 cylinders	105372	automatic	me	gas	compact
2200	1997	ford	fair	6 cylinders	165000	manual	ga	gas	mid-size
3800	2002	ford	good	8 cylinders	260000	automatic	nj	diesel	full-size
4995	2004	mazda	good	4 cylinders	106961	automatic	ca	gas	full-size
8900	2003	ford	excellent	6 cylinders	188000	automatic	in	gas	mid-size
10000	2005	bmw	excellent	6 cylinders	101800	automatic	ia	gas	compact
11950	2013	gmc	excellent	4 cylinders	143000	automatic	mn	gas	mid-size
59990	2017	ford	good	8 cylinders	31337	automatic	ct	diesel	full-size
4700	2008	chrysler	good	6 cylinders	127560	automatic	tx	gas	full-size
2000	2001	cadillac	excellent	8 cylinders	94600	automatic	ut	gas	full-size
2000	2002	volkswagen	good	4 cylinders	284000	manual	al	diesel	compact
2895	2003	honda	good	4 cylinders	236702	automatic	pa	gas	mid-size
36990	2017	mitsubishi	good	4 cylinders	45925	automatic	tn	diesel	full-size
26995	2017	nissan	good	6 cylinders	52491	automatic	nm	gas	full-size
26995	2017	jeep	excellent	6 cylinders	90048	automatic	tx	gas	mid-size
2500	1978	ford	good	8 cylinders	61611	automatic	ar	gas	full-size
15573	2016	ford	good	4 cylinders	104340	automatic	or	gas	mid-size
4900	2002	toyota	excellent	4 cylinders	122506	automatic	in	gas	mid-size
7500	2013	chrysler	good	4 cylinders	213128	automatic	tn	gas	mid-size
1500	1992	ram	fair	8 cylinders	141000	automatic	ca	gas	full-size
12500	2010	subaru	excellent	4 cylinders	116000	manual	co	gas	mid-size
999	2005	buick	excellent	6 cylinders	152856	automatic	or	gas	full-size
4995	2005	toyota	excellent	4 cylinders	146763	automatic	oh	gas	full-size
38500	2017	gmc	excellent	8 cylinders	22400	automatic	ca	gas	full-size
16500	1967	dodge	good	8 cylinders	58000	automatic	ca	gas	full-size
23995	2014	ford	excellent	8 cylinders	109000	automatic	me	gas	full-size
21250	2002	ford	like new	8 cylinders	15962	automatic	al	gas	compact
7500	2010	mini	excellent	4 cylinders	94000	manual	mn	gas	compact
5555	2006	mini	excellent	4 cylinders	73000	automatic	fl	gas	sub-compact
14000	1962	mercury	excellent	6 cylinders	25000	manual	fl	gas	compact
7800	2015	chevrolet	good	4 cylinders	62598	automatic	ma	gas	mid-size
7995	2003	gmc	good	8 cylinders	177000	automatic	nh	gas	full-size
2250	2007	hyundai	excellent	4 cylinders	180000	manual	va	gas	full-size
7499	2011	ford	excellent	6 cylinders	124532	automatic	nc	gas	full-size
15995	2018	nissan	excellent	4 cylinders	18336	automatic	oh	gas	mid-size
6900	2013	toyota	good	4 cylinders	76000	automatic	tx	gas	compact
26995	2020	kia	excellent	4 cylinders	6837	automatic	ak	gas	full-size
21999	2013	ford	excellent	6 cylinders	137000	automatic	ri	gas	full-size
7273	2010	ford	good	6 cylinders	141828	automatic	nj	gas	full-size
16996	2009	ford	good	8 cylinders	65125	automatic	vt	gas	full-size
14250	2015	infiniti	excellent	6 cylinders	59000	automatic	sc	gas	full-size
14495	2010	ford	excellent	8 cylinders	125000	automatic	ca	gas	mid-size
8900	2013	dodge	good	6 cylinders	65000	automatic	mi	gas	mid-size
2500	2001	saturn	good	4 cylinders	180000	automatic	wi	gas	mid-size
6500	1997	lincoln	like new	8 cylinders	59000	automatic	ar	gas	full-size
3900	1986	dodge	good	8 cylinders	0	automatic	ga	gas	full-size
24000	1971	volvo	excellent	4 cylinders	90000	manual	me	gas	compact
4500	2007	jeep	good	6 cylinders	157000	automatic	pa	gas	full-size
6395	2011	kia	excellent	4 cylinders	128000	automatic	oh	gas	compact
4495	2005	mercedes-benz	good	6 cylinders	161250	automatic	co	gas	mid-size
30900	2016	ford	excellent	6 cylinders	80400	automatic	ny	gas	mid-size
11990	2014	toyota	excellent	4 cylinders	96990	automatic	ga	gas	full-size
21500	2018	honda	excellent	4 cylinders	40800	automatic	ny	gas	mid-size
5495	2013	nissan	excellent	4 cylinders	100090	automatic	ny	gas	full-size
1500	1994	chevrolet	fair	8 cylinders	275000	automatic	mn	gas	full-size
6500	1986	chevrolet	excellent	8 cylinders	90895	automatic	fl	gas	full-size
7900	2010	cadillac	excellent	6 cylinders	126000	automatic	mi	gas	full-size
6500	2005	ram	good	8 cylinders	175361	automatic	il	gas	full-size
12998	2013	honda	good	4 cylinders	133459	automatic	vt	gas	mid-size
9995	2006	chevrolet	good	6 cylinders	104000	automatic	pa	gas	full-size
2400	2004	subaru	good	4 cylinders	170000	automatic	oh	gas	sub-compact
4450	1997	toyota	excellent	6 cylinders	263000	automatic	co	gas	mid-size
9000	2012	jeep	good	6 cylinders	170000	automatic	va	gas	full-size
17995	2007	bmw	excellent	10 cylinders	106123	automatic	oh	gas	mid-size
6000	2005	toyota	good	8 cylinders	256000	automatic	ga	gas	full-size
7200	2007	lexus	good	6 cylinders	153000	automatic	mt	gas	mid-size
4500	2007	subaru	good	4 cylinders	88740	automatic	ny	gas	mid-size
7650	2012	ford	excellent	4 cylinders	68000	automatic	ny	gas	compact
9500	2012	toyota	excellent	4 cylinders	89960	automatic	vt	gas	mid-size
4800	2007	honda	good	4 cylinders	260000	automatic	sd	gas	mid-size
8500	2002	rover	excellent	8 cylinders	132250	automatic	tx	gas	full-size
12995	2010	ram	excellent	8 cylinders	106000	automatic	ct	gas	mid-size
16900	2019	chevrolet	like new	4 cylinders	16600	automatic	mi	gas	full-size
23900	2016	rover	excellent	4 cylinders	60412	automatic	ct	gas	full-size
2400	2006	chrysler	excellent	4 cylinders	111568	manual	va	gas	mid-size
15880	2012	honda	good	4 cylinders	64000	automatic	ma	gas	mid-size
20900	2003	chevrolet	good	8 cylinders	49446	manual	ia	gas	mid-size
9685	2013	kia	good	6 cylinders	109504	automatic	ut	gas	full-size
24791	2017	chrysler	like new	6 cylinders	59280	automatic	ut	gas	full-size
24999	2010	toyota	excellent	6 cylinders	121982	automatic	co	gas	full-size
16790	2014	lincoln	excellent	6 cylinders	54512	automatic	wi	gas	mid-size
5900	2006	honda	excellent	6 cylinders	180325	automatic	nc	gas	full-size
31992	2017	jeep	excellent	6 cylinders	56241	automatic	nc	gas	full-size
3995	2008	pontiac	good	6 cylinders	186451	automatic	ca	gas	mid-size
15695	2011	ford	like new	8 cylinders	126588	automatic	ca	gas	full-size
17995	2012	chevrolet	excellent	8 cylinders	142279	automatic	nc	gas	full-size
2650	2007	ford	good	6 cylinders	192720	automatic	oh	gas	full-size
19950	2007	chevrolet	excellent	8 cylinders	81600	automatic	nc	gas	full-size
5999	2008	chevrolet	excellent	4 cylinders	87111	automatic	tx	gas	full-size
29600	2015	ram	excellent	8 cylinders	66366	automatic	ak	gas	full-size
22864	2013	lexus	good	6 cylinders	58449	other	vt	gas	full-size
10995	2014	dodge	good	6 cylinders	68134	automatic	ia	gas	full-size
7695	2009	hyundai	good	6 cylinders	91442	automatic	mi	gas	mid-size
2900	2001	volvo	good	6 cylinders	148939	automatic	wa	gas	full-size
19999	2007	jeep	good	6 cylinders	106000	automatic	nj	gas	full-size
7900	2012	lincoln	like new	6 cylinders	115630	automatic	pa	gas	mid-size
8998	2011	toyota	excellent	4 cylinders	111325	automatic	wi	gas	mid-size
9995	2006	toyota	excellent	8 cylinders	263624	automatic	tx	gas	full-size
5000	2005	toyota	good	8 cylinders	244000	automatic	la	gas	mid-size
19990	2018	ford	excellent	6 cylinders	135000	automatic	nc	gas	full-size
3995	2011	ford	excellent	4 cylinders	207000	automatic	wi	gas	mid-size
3233	2008	pontiac	good	6 cylinders	116500	automatic	tn	gas	mid-size
4750	2007	jeep	excellent	6 cylinders	188000	automatic	tx	gas	full-size
4295	2007	dodge	good	6 cylinders	206546	automatic	wi	gas	mid-size
13500	1953	ford	excellent	8 cylinders	999	automatic	fl	gas	full-size
12900	2017	mitsubishi	excellent	4 cylinders	54307	automatic	nm	gas	mid-size
45950	2019	chevrolet	good	8 cylinders	42750	automatic	wi	gas	full-size
9750	2014	jeep	excellent	6 cylinders	138981	automatic	mn	gas	mid-size
14700	2012	toyota	excellent	6 cylinders	155000	automatic	ky	gas	full-size
29995	2017	chevrolet	excellent	8 cylinders	69900	automatic	mi	gas	full-size
11800	2015	honda	good	4 cylinders	63777	automatic	pa	gas	full-size
20500	2017	subaru	excellent	3 cylinders	56000	manual	in	diesel	compact
3900	2007	nissan	good	6 cylinders	197615	automatic	sc	gas	full-size
10500	2010	ford	good	8 cylinders	153000	automatic	ia	gas	full-size
16996	2009	ford	good	8 cylinders	65125	automatic	vt	gas	full-size
9995	2015	chrysler	excellent	6 cylinders	129065	automatic	wi	gas	full-size
4500	2002	ford	excellent	4 cylinders	190500	manual	al	gas	compact
15999	2008	gmc	excellent	8 cylinders	131507	automatic	ct	gas	full-size
23999	2016	toyota	excellent	6 cylinders	141768	automatic	co	gas	full-size
18990	2017	nissan	good	6 cylinders	131650	automatic	nd	gas	full-size
4500	2009	toyota	good	4 cylinders	235000	manual	fl	gas	compact
7500	2002	ram	fair	8 cylinders	190000	automatic	or	gas	full-size
13495	2011	jeep	like new	6 cylinders	155900	automatic	fl	gas	mid-size
1200	1991	ford	good	8 cylinders	1	manual	or	diesel	full-size
45300	2018	ram	excellent	6 cylinders	34125	automatic	ct	diesel	full-size
8000	2008	ford	good	8 cylinders	177838	automatic	wi	diesel	full-size
1500	2002	bmw	good	6 cylinders	184000	automatic	ny	gas	mid-size
14500	2006	jeep	excellent	6 cylinders	124000	automatic	tx	gas	mid-size
4000	2008	pontiac	good	4 cylinders	105000	automatic	ny	gas	mid-size
9800	2013	honda	excellent	4 cylinders	115639	automatic	mi	gas	sub-compact
9999	2011	cadillac	like new	8 cylinders	115000	automatic	ga	gas	full-size
16500	2011	chevrolet	excellent	8 cylinders	134600	manual	va	gas	mid-size
16995	2018	volkswagen	excellent	4 cylinders	23587	automatic	mi	gas	compact
32260	2019	chevrolet	like new	4 cylinders	14292	automatic	nm	gas	mid-size
5999	2003	ford	good	8 cylinders	95185	manual	oh	gas	full-size
14999	2015	bmw	excellent	4 cylinders	60000	automatic	ca	gas	mid-size
1000	1997	ford	fair	4 cylinders	137934	automatic	tx	gas	compact
12500	2011	chevrolet	good	8 cylinders	163800	automatic	il	gas	full-size
14950	2010	chevrolet	excellent	8 cylinders	110000	automatic	il	gas	full-size
15990	2010	chevrolet	excellent	8 cylinders	155828	automatic	mt	gas	full-size
31995	2018	chevrolet	like new	6 cylinders	25777	automatic	hi	gas	full-size
38500	2012	gmc	excellent	8 cylinders	104400	automatic	ca	diesel	full-size
11990	2013	honda	excellent	4 cylinders	112788	automatic	wi	gas	mid-size
7700	2011	mazda	excellent	4 cylinders	132728	automatic	oh	gas	compact
26950	2016	ram	excellent	6 cylinders	252712	manual	tx	diesel	full-size
29900	2019	ford	like new	4 cylinders	28000	automatic	ne	gas	mid-size
29995	2015	ford	like new	8 cylinders	81254	automatic	ak	gas	full-size
5400	2013	chrysler	excellent	6 cylinders	198701	automatic	in	gas	full-size
12500	2012	volvo	excellent	5 cylinders	72000	manual	nc	gas	compact
5200	2009	hyundai	excellent	4 cylinders	30000	automatic	id	gas	compact
24995	2021	jeep	good	4 cylinders	15893	automatic	tn	gas	full-size
14000	2001	gmc	good	8 cylinders	200259	automatic	ks	gas	full-size
1999	2011	toyota	like new	4 cylinders	152000	automatic	fl	gas	mid-size
4000	2018	gmc	like new	4 cylinders	134425	automatic	tx	gas	mid-size
500	2013	subaru	like new	4 cylinders	129667	automatic	pa	gas	mid-size
23000	2016	audi	excellent	4 cylinders	48000	automatic	co	gas	mid-size
11995	2011	ford	excellent	8 cylinders	112000	automatic	pa	gas	full-size
6000	2006	porsche	good	8 cylinders	145000	automatic	pa	gas	mid-size
12250	2014	chevrolet	excellent	4 cylinders	92500	automatic	ia	gas	full-size
11995	2013	bmw	excellent	4 cylinders	111000	automatic	ok	gas	full-size
16500	2007	ford	excellent	8 cylinders	149815	automatic	tx	diesel	full-size
6200	2006	mercedes-benz	excellent	6 cylinders	119484	automatic	fl	gas	full-size
6995	2013	honda	excellent	4 cylinders	132000	automatic	ut	gas	mid-size
