birdwatcher_id,age,favorite_bird,lens_size,repeat_experience,date
22190,79,woodpecker,7,1,2023-05-10
22191,56,sparrow,10,0,2023-01-25
22192,20,woodpecker,10,1,2023-11-27
22193,83,woodpecker,10,0,2023-04-16
22194,75,hummingbird,7,1,2023-11-13
22195,62,huminggbird,10,1,2023-06-09
22196,68,wodopecker,8,1,2023-04-20
22197,24,sparrow,10,0,2023-10-19
22198,57,sparrow,7,1,2023-05-05
22199,39,woodpecker,10,1,2023-12-18
22200,23,sparrow,10,1,2023-06-24
22201,80,woodpecker,10,1,2023-09-01
22202,77,woodpecker,7,0,2023-04-08
22203,76,woodpecker,10,1,2023-01-17
22204,61,wodopecker,7,1,2023-07-21
22205,87,sparrow,8,0,2023-05-27
22206,26,hummingbird,7,1,2023-02-10
22207,84,woodpecker,10,1,2023-09-14
22208,26,woodpecker,10,1,2023-11-08
22209,82,huminggbird,8,1,2023-03-19
22210,29,hummingbird,10,0,2023-11-02
22211,81,woodpecker,7,1,2023-09-11
22212,78,woodpecker,10,1,2023-01-11
22213,92,hummingbird,7,0,2023-01-25
22214,92,woodpecker,10,1,2023-05-22
22215,95,hummingbird,10,0,2023-09-28
22216,34,hummingbird,7,1,2023-08-22
22217,22,hummingbird,8,0,2023-02-11
22218,23,hummingbird,7,0,2023-10-01
22219,67,hummingbird,8,1,2023-06-04
22220,98,huminggbird,10,1,2023-09-05
22221,61,sparrow,7,0,2023-04-15
22222,30,sparrow,10,1,2023-08-06
22223,52,sparrow,8,0,2023-02-02
22224,46,spaarow,7,0,2023-10-02
22225,92,woodpecker,8,0,2023-08-09
22226,51,woodpecker,10,0,2023-05-09
22227,56,wodopecker,7,1,2023-08-19
22228,52,woodpecker,8,1,2023-12-08
22229,86,sparrow,7,0,2023-10-04
22230,88,huminggbird,8,1,2023-12-03
22231,85,hummingbird,7,0,2023-08-04
22232,94,hummingbird,10,1,2023-08-09
22233,33,spaarow,8,0,2023-12-01
22234,48,woodpecker,8,0,2023-01-07
22235,102,hummingbird,7,1,2023-12-09
22236,72,sparrow,10,0,2023-06-13
22237,71,hummingbird,8,1,2023-09-22
22238,71,woodpecker,10,0,2023-09-23
22239,73,hummingbird,10,1,2023-05-17
22240,88,woodpecker,7,1,2023-07-11
22241,66,woodpecker,8,0,2023-11-16
22242,59,sparrow,10,1,2023-04-16
22243,51,woodpecker,8,1,2023-05-25
22244,41,woodpecker,7,1,2023-05-20
22245,104,sparrow,7,0,2023-07-13
22246,91,woodpecker,7,0,2023-07-01
22247,59,huminggbird,10,0,2023-08-05
22248,44,sparrow,10,0,2023-04-13
22249,83,sparrow,10,1,2023-07-24
22250,82,sparrow,7,0,2023-01-25
22251,53,hummingbird,8,0,2023-05-28
22252,76,huminggbird,8,1,2023-08-09
22253,29,sparrow,7,0,2023-02-05
22254,34,sparrow,8,1,2023-01-18
22255,60,wodopecker,8,1,2023-02-18
22256,61,hummingbird,8,1,2023-01-07
22257,66,woodpecker,7,1,2023-07-17
22258,50,sparrow,10,1,2023-10-07
22259,82,hummingbird,8,1,2023-09-21
22260,26,hummingbird,7,1,2023-03-12
22261,21,hummingbird,7,1,2023-03-26
22262,43,sparrow,8,1,2023-09-22
22263,71,huminggbird,7,0,2023-10-21
22264,39,sparrow,7,0,2023-05-01
22265,100,hummingbird,7,1,2023-05-07
22266,86,hummingbird,8,0,2023-10-08
22267,101,huminggbird,10,0,2023-06-04
22268,105,sparrow,8,0,2023-07-01
22269,95,hummingbird,7,0,2023-03-13
22270,104,sparrow,7,0,2023-10-25
22271,44,woodpecker,7,1,2023-12-11
22272,84,woodpecker,10,0,2023-08-15
22273,22,sparrow,7,1,2023-06-05
22274,98,hummingbird,10,1,2023-12-14
22275,39,hummingbird,10,0,2023-07-18
22276,69,woodpecker,8,1,2023-05-18
22277,93,sparrow,7,0,2023-01-07
22278,40,hummingbird,10,1,2023-11-24
22279,86,woodpecker,8,1,2023-02-14
22280,58,woodpecker,7,0,2023-04-13
22281,41,woodpecker,8,0,2023-08-17
22282,76,woodpecker,7,0,2023-02-15
22283,36,woodpecker,8,0,2023-06-05
22284,18,hummingbird,7,0,2023-05-27
22285,76,hummingbird,10,1,2023-11-18
22286,57,huminggbird,10,1,2023-02-08
22287,91,woodpecker,7,0,2023-06-08
22288,67,hummingbird,10,0,2023-08-13
22289,22,woodpecker,10,0,2023-05-06
22290,105,woodpecker,7,1,2023-10-27
22291,57,hummingbird,8,1,2023-09-08
22292,21,wodopecker,8,0,2023-10-08
22293,77,sparrow,7,0,2023-01-07
22294,33,hummingbird,8,1,2023-10-25
22295,51,woodpecker,8,1,2023-06-08
22296,48,spaarow,7,1,2023-10-12
22297,49,woodpecker,7,1,2023-03-24
22298,101,sparrow,7,1,2023-12-28
22299,21,spaarow,7,1,2023-07-02
22300,71,sparrow,10,0,2023-09-21
22301,101,sparrow,8,0,2023-09-12
22302,55,sparrow,10,1,2023-04-06
22303,46,hummingbird,8,1,2023-10-26
22304,74,sparrow,8,1,2023-09-27
22305,78,hummingbird,10,1,2023-08-08
22306,72,sparrow,7,1,2023-05-23
22307,83,sparrow,8,0,2023-01-03
22308,52,hummingbird,8,0,2023-02-09
22309,105,woodpecker,7,1,2023-10-26
22310,90,hummingbird,8,0,2023-10-16
22311,80,spaarow,8,0,2023-12-10
22312,55,hummingbird,7,0,2023-08-11
22313,39,woodpecker,8,0,2023-05-24
22314,52,hummingbird,7,1,2023-08-07
22315,22,woodpecker,8,0,2023-11-28
22316,43,sparrow,7,1,2023-11-15
22317,20,woodpecker,10,0,2023-08-02
22318,66,woodpecker,8,1,2023-05-25
22319,58,woodpecker,8,0,2023-10-20
22320,18,huminggbird,10,0,2023-01-19
22321,58,hummingbird,10,1,2023-07-15
22322,87,woodpecker,7,1,2023-09-03
22323,54,hummingbird,10,0,2023-10-10
22324,67,sparrow,7,1,2023-06-27
22325,25,woodpecker,7,1,2023-07-28
22326,63,hummingbird,10,0,2023-06-19
22327,77,hummingbird,10,0,2023-08-15
22328,26,sparrow,8,0,2023-04-20
22329,31,hummingbird,8,0,2023-07-04
22330,91,hummingbird,8,1,2023-01-22
22331,40,sparrow,7,1,2023-04-25
22332,40,sparrow,8,0,2023-11-09
22333,64,hummingbird,10,0,2023-01-11
22334,63,hummingbird,7,1,2023-08-07
22335,103,sparrow,7,0,2023-07-18
22336,82,sparrow,10,0,2023-12-19
22337,75,sparrow,10,1,2023-02-02
22338,22,hummingbird,8,1,2023-09-28
22339,21,wodopecker,7,1,2023-12-01
22340,30,woodpecker,8,1,2023-05-26
22341,54,sparrow,8,1,2023-02-23
22342,37,wodopecker,10,1,2023-11-16
22343,100,sparrow,10,0,2023-06-14
22344,32,woodpecker,7,1,2023-10-21
22345,89,woodpecker,8,1,2023-05-07
22346,58,wodopecker,7,0,2023-01-16
22347,81,woodpecker,8,1,2023-12-06
22348,29,woodpecker,10,1,2023-02-22
22349,58,sparrow,7,0,2023-09-22
22350,60,spaarow,8,1,2023-09-15
22351,37,hummingbird,10,0,2023-11-15
22352,43,sparrow,8,1,2023-02-22
22353,32,sparrow,7,1,2023-12-14
22354,64,sparrow,7,0,2023-10-19
22355,27,woodpecker,7,0,2023-02-13
22356,58,hummingbird,7,1,2023-06-17
22357,58,woodpecker,8,1,2023-08-06
22358,71,sparrow,8,0,2023-04-14
22359,39,woodpecker,8,1,2023-04-10
22360,90,hummingbird,7,0,2023-02-04
22361,32,hummingbird,8,1,2023-01-09
22362,80,sparrow,10,0,2023-09-28
22363,39,woodpecker,8,0,2023-06-15
22364,41,hummingbird,7,0,2023-09-23
22365,65,woodpecker,10,0,2023-07-15
22366,37,woodpecker,7,1,2023-02-05
22367,50,hummingbird,7,1,2023-07-11
22368,65,woodpecker,7,0,2023-08-23
22369,22,hummingbird,7,1,2023-03-18
22370,87,hummingbird,8,0,2023-02-18
22371,61,sparrow,8,1,2023-03-27
22372,74,woodpecker,10,0,2023-10-27
22373,21,sparrow,10,0,2023-02-06
22374,88,woodpecker,7,0,2023-08-25
22375,27,hummingbird,7,1,2023-09-20
22376,94,sparrow,8,0,2023-11-28
22377,63,woodpecker,8,0,2023-09-17
22378,90,sparrow,10,0,2023-06-21
22379,63,sparrow,8,0,2023-03-09
22380,102,sparrow,10,1,2023-10-22
22381,59,woodpecker,10,1,2023-10-03
22382,48,sparrow,7,0,2023-10-13
22383,85,woodpecker,8,0,2023-01-21
22384,75,hummingbird,7,1,2023-09-10
22385,43,wodopecker,7,1,2023-02-24
22386,20,sparrow,10,0,2023-12-12
22387,73,sparrow,10,1,2023-11-18
22388,21,hummingbird,8,0,2023-06-12
22389,34,hummingbird,10,0,2023-04-15
22390,42,sparrow,8,1,2023-12-08
22391,93,sparrow,7,0,2023-01-23
22392,91,hummingbird,10,1,2023-05-07
22393,49,sparrow,8,1,2023-08-14
22394,56,woodpecker,10,0,2023-04-04
22395,63,woodpecker,7,0,2023-09-11
22396,76,woodpecker,10,0,2023-06-19
22397,25,hummingbird,8,0,2023-07-16
22398,88,woodpecker,7,1,2023-01-16
22399,60,huminggbird,7,0,2023-02-14
22400,73,woodpecker,10,1,2023-10-27
22401,23,hummingbird,8,1,2023-05-09
22402,35,sparrow,10,0,2023-09-23
22403,88,woodpecker,7,0,2023-02-09
22404,94,woodpecker,8,1,2023-12-10
22405,30,hummingbird,8,1,2023-01-01
22406,104,hummingbird,7,1,2023-01-24
22407,78,sparrow,8,0,2023-12-09
22408,94,sparrow,8,0,2023-01-26
22409,28,sparrow,7,1,2023-08-12
22410,56,hummingbird,8,1,2023-07-02
22411,29,sparrow,8,0,2023-03-08
22412,99,hummingbird,8,1,2023-02-02
22413,23,sparrow,8,0,2023-12-14
22414,98,woodpecker,8,1,2023-05-25
22415,50,hummingbird,10,1,2023-01-15
22416,50,sparrow,7,0,2023-10-16
22417,30,hummingbird,10,1,2023-03-19
22418,93,sparrow,8,1,2023-07-17
22419,83,hummingbird,7,1,2023-12-06
22420,39,woodpecker,10,0,2023-03-24
22421,35,hummingbird,10,0,2023-09-17
22422,61,wodopecker,8,0,2023-11-11
22423,22,sparrow,7,0,2023-12-26
22424,91,woodpecker,7,0,2023-05-05
22425,38,hummingbird,7,1,2023-08-07
22426,69,woodpecker,7,1,2023-12-09
22427,30,wodopecker,10,1,2023-05-19
22428,64,sparrow,8,0,2023-12-16
22429,18,woodpecker,7,0,2023-10-27
22430,70,woodpecker,10,0,2023-12-20
22431,81,sparrow,10,1,2023-03-28
22432,58,hummingbird,7,0,2023-06-04
22433,41,woodpecker,10,1,2023-11-20
22434,101,wodopecker,8,0,2023-08-23
22435,83,hummingbird,8,1,2023-04-26
22436,38,huminggbird,10,1,2023-07-14
22437,90,sparrow,10,1,2023-11-27
22438,39,woodpecker,10,1,2023-06-09
22439,51,sparrow,10,0,2023-08-24
22440,51,hummingbird,10,1,2023-06-17
22441,48,woodpecker,7,0,2023-08-27
22442,23,hummingbird,10,0,2023-09-23
22443,98,hummingbird,7,1,2023-11-24
22444,42,hummingbird,8,1,2023-04-22
22445,26,woodpecker,7,1,2023-08-03
22446,76,spaarow,7,0,2023-01-27
22447,73,sparrow,8,0,2023-12-11
22448,31,woodpecker,7,1,2023-04-19
22449,102,sparrow,8,0,2023-12-23
22450,88,woodpecker,8,0,2023-03-12
22451,88,sparrow,8,1,2023-11-23
22452,66,sparrow,8,1,2023-10-02
22453,101,woodpecker,8,1,2023-07-23
22454,93,sparrow,10,1,2023-08-15
22455,91,hummingbird,7,1,2023-02-18
22456,56,woodpecker,8,0,2023-06-07
22457,81,hummingbird,8,1,2023-12-13
22458,30,hummingbird,7,0,2023-01-25
22459,32,hummingbird,10,1,2023-11-04
22460,27,wodopecker,10,1,2023-08-10
22461,28,hummingbird,8,1,2023-04-23
22462,40,woodpecker,10,0,2023-01-09
22463,43,woodpecker,7,0,2023-01-06
22464,21,woodpecker,8,0,2023-06-13
22465,36,sparrow,8,0,2023-01-02
22466,53,sparrow,8,1,2023-05-04
22467,97,hummingbird,8,0,2023-04-04
22468,91,woodpecker,10,1,2023-07-22
22469,49,wodopecker,8,1,2023-07-28
22470,71,woodpecker,10,0,2023-08-15
22471,39,hummingbird,10,1,2023-06-05
22472,45,hummingbird,8,0,2023-08-25
22473,65,spaarow,7,0,2023-01-15
22474,22,sparrow,10,1,2023-02-05
22475,30,woodpecker,8,1,2023-08-19
22476,61,woodpecker,8,0,2023-12-24
22477,89,woodpecker,10,1,2023-12-15
22478,25,woodpecker,8,0,2023-02-15
22479,80,woodpecker,7,0,2023-07-07
22480,56,woodpecker,10,0,2023-12-11
22481,72,sparrow,10,0,2023-01-14
22482,27,woodpecker,8,0,2023-05-06
22483,58,huminggbird,10,0,2023-12-15
22484,83,sparrow,10,0,2023-03-19
22485,72,woodpecker,8,1,2023-12-20
22486,31,woodpecker,10,0,2023-01-23
22487,23,hummingbird,7,1,2023-05-07
22488,71,hummingbird,7,0,2023-09-18
22489,97,sparrow,8,1,2023-11-04
22490,76,sparrow,8,1,2023-08-24
22491,105,sparrow,8,1,2023-07-15
22492,72,hummingbird,8,1,2023-07-05
22493,76,sparrow,8,0,2023-03-28
22494,100,spaarow,10,0,2023-08-02
22495,73,woodpecker,10,0,2023-03-24
22496,32,hummingbird,8,1,2023-06-10
22497,36,hummingbird,7,0,2023-04-03
22498,102,sparrow,10,1,2023-07-21
22499,70,sparrow,7,0,2023-04-19
22500,90,hummingbird,7,0,2023-02-11
22501,90,woodpecker,7,1,2023-09-10
22502,58,sparrow,10,0,2023-07-09
22503,88,hummingbird,8,0,2023-08-05
22504,55,sparrow,8,0,2023-06-14
22505,44,sparrow,7,1,2023-01-27
22506,50,huminggbird,7,0,2023-05-13
22507,35,spaarow,7,0,2023-08-17
22508,30,woodpecker,7,0,2023-03-21
22509,48,hummingbird,10,1,2023-01-22
22510,33,woodpecker,8,1,2023-04-14
22511,71,woodpecker,8,0,2023-10-01
22512,57,sparrow,8,0,2023-07-23
22513,55,sparrow,7,1,2023-02-11
22514,96,hummingbird,10,0,2023-12-26
22515,62,hummingbird,8,0,2023-12-12
22516,76,woodpecker,10,1,2023-01-22
22517,69,woodpecker,7,1,2023-03-13
22518,48,hummingbird,10,1,2023-02-08
22519,91,woodpecker,7,0,2023-05-01
22520,23,sparrow,10,0,2023-12-20
22521,86,hummingbird,10,1,2023-08-08
22522,66,hummingbird,7,0,2023-02-28
22523,95,hummingbird,8,1,2023-03-05
22524,49,woodpecker,7,1,2023-11-02
22525,58,spaarow,10,0,2023-12-14
22526,71,hummingbird,8,0,2023-07-15
22527,71,hummingbird,10,0,2023-07-13
22528,58,wodopecker,10,1,2023-06-10
22529,31,hummingbird,7,0,2023-11-01
22530,34,sparrow,7,1,2023-06-08
22531,90,woodpecker,8,1,2023-12-21
22532,46,hummingbird,8,0,2023-03-09
22533,39,huminggbird,8,1,2023-03-21
22534,105,hummingbird,8,0,2023-11-04
22535,24,hummingbird,7,1,2023-12-28
22536,34,sparrow,7,0,2023-07-19
22537,41,sparrow,7,0,2023-05-08
22538,91,hummingbird,8,0,2023-06-08
22539,99,sparrow,10,1,2023-12-06
22540,40,hummingbird,10,1,2023-09-24
22541,101,woodpecker,8,1,2023-07-03
22542,63,woodpecker,10,0,2023-08-18
22543,34,sparrow,10,1,2023-11-01
22544,29,sparrow,10,0,2023-06-18
22545,58,sparrow,7,1,2023-02-08
22546,82,hummingbird,8,1,2023-09-02
22547,50,hummingbird,7,0,2023-06-15
22548,68,sparrow,8,1,2023-04-06
22549,103,hummingbird,8,0,2023-02-08
22550,60,wodopecker,8,1,2023-07-25
22551,102,woodpecker,8,0,2023-08-28
22552,104,sparrow,10,0,2023-09-25
22553,46,sparrow,8,0,2023-11-18
22554,25,sparrow,8,1,2023-07-10
22555,79,woodpecker,10,0,2023-06-11
22556,35,hummingbird,10,1,2023-06-05
22557,32,woodpecker,8,0,2023-07-04
22558,41,sparrow,10,0,2023-06-04
22559,97,sparrow,7,0,2023-01-15
22560,73,woodpecker,8,1,2023-01-24
22561,30,hummingbird,10,0,2023-06-22
22562,40,woodpecker,10,0,2023-06-16
22563,94,woodpecker,7,0,2023-01-12
22564,34,sparrow,10,1,2023-03-20
22565,24,spaarow,8,1,2023-06-02
22566,49,woodpecker,8,1,2023-09-13
22567,103,wodopecker,8,1,2023-09-16
22568,23,hummingbird,10,0,2023-05-10
22569,21,hummingbird,10,0,2023-02-05
22570,47,woodpecker,7,1,2023-04-11
22571,89,woodpecker,10,0,2023-11-19
22572,83,sparrow,7,1,2023-10-27
22573,63,sparrow,7,1,2023-12-18
22574,19,woodpecker,8,1,2023-10-14
22575,52,woodpecker,10,1,2023-11-06
22576,47,sparrow,7,1,2023-06-18
22577,95,hummingbird,7,1,2023-07-20
22578,58,hummingbird,8,0,2023-03-28
22579,51,hummingbird,7,1,2023-07-08
22580,26,woodpecker,10,1,2023-06-14
22581,67,sparrow,10,0,2023-01-02
22582,104,sparrow,10,1,2023-07-21
22583,21,woodpecker,10,1,2023-03-11
22584,76,hummingbird,8,0,2023-11-12
22585,23,woodpecker,10,0,2023-02-12
22586,47,hummingbird,8,1,2023-02-16
22587,24,woodpecker,7,0,2023-10-28
22588,48,woodpecker,7,0,2023-08-23
22589,65,hummingbird,7,1,2023-06-03
22590,34,huminggbird,7,0,2023-10-07
22591,19,sparrow,10,1,2023-08-17
22592,100,woodpecker,7,0,2023-05-19
22593,101,sparrow,7,0,2023-06-07
22594,94,woodpecker,7,0,2023-02-27
22595,97,woodpecker,8,1,2023-03-15
22596,28,woodpecker,8,1,2023-04-09
22597,34,hummingbird,8,0,2023-05-26
22598,67,wodopecker,8,0,2023-06-17
22599,66,hummingbird,8,0,2023-11-01
22600,36,woodpecker,10,1,2023-11-03
22601,55,hummingbird,10,1,2023-10-16
22602,65,woodpecker,10,1,2023-07-23
22603,96,huminggbird,8,0,2023-03-04
22604,89,woodpecker,8,0,2023-04-09
22605,64,sparrow,7,1,2023-07-25
22606,25,huminggbird,7,1,2023-02-13
22607,26,woodpecker,7,0,2023-05-22
22608,43,hummingbird,10,0,2023-07-03
22609,91,woodpecker,8,0,2023-06-05
22610,92,sparrow,7,0,2023-12-26
22611,53,hummingbird,8,0,2023-07-25
22612,59,woodpecker,10,0,2023-06-08
22613,31,hummingbird,10,1,2023-03-26
22614,71,sparrow,7,0,2023-03-05
22615,18,sparrow,10,0,2023-11-26
22616,75,huminggbird,10,1,2023-05-25
22617,91,woodpecker,10,1,2023-08-02
22618,73,hummingbird,7,0,2023-12-22
22619,99,woodpecker,7,1,2023-09-04
22620,38,spaarow,7,1,2023-01-04
22621,42,huminggbird,8,0,2023-05-17
22622,65,woodpecker,8,1,2023-12-04
22623,100,sparrow,8,0,2023-03-19
22624,85,hummingbird,8,1,2023-12-15
22625,42,woodpecker,10,1,2023-02-20
22626,33,hummingbird,7,1,2023-09-18
22627,82,hummingbird,10,0,2023-05-02
22628,39,sparrow,7,0,2023-09-20
22629,80,hummingbird,8,0,2023-11-09
22630,26,spaarow,7,0,2023-04-15
22631,92,spaarow,7,0,2023-05-18
22632,29,woodpecker,8,1,2023-11-25
22633,25,sparrow,8,0,2023-11-24
22634,36,hummingbird,8,1,2023-12-04
22635,95,hummingbird,8,0,2023-03-13
22636,37,woodpecker,8,1,2023-09-04
22637,60,sparrow,7,0,2023-08-25
22638,18,hummingbird,7,0,2023-10-08
22639,37,sparrow,10,0,2023-01-24
22640,92,sparrow,8,0,2023-01-17
22641,78,sparrow,10,1,2023-01-11
22642,90,hummingbird,10,1,2023-09-18
22643,35,sparrow,7,1,2023-10-20
22644,70,wodopecker,7,0,2023-01-11
22645,58,sparrow,7,0,2023-11-17
22646,51,woodpecker,8,1,2023-01-18
22647,76,hummingbird,10,0,2023-02-09
22648,53,sparrow,8,1,2023-01-07
22649,18,sparrow,7,0,2023-04-10
22650,104,sparrow,7,1,2023-12-27
22651,37,hummingbird,8,1,2023-01-11
22652,46,sparrow,10,0,2023-01-18
22653,37,sparrow,7,0,2023-12-04
22654,70,sparrow,8,1,2023-12-24
22655,70,sparrow,7,0,2023-01-11
22656,96,sparrow,7,1,2023-07-23
22657,73,hummingbird,10,0,2023-04-11
22658,58,woodpecker,7,0,2023-11-17
22659,87,hummingbird,10,0,2023-12-27
22660,53,hummingbird,7,0,2023-11-14
22661,62,woodpecker,8,0,2023-10-19
22662,60,sparrow,10,0,2023-01-21
22663,95,hummingbird,7,1,2023-03-04
22664,46,woodpecker,7,1,2023-04-03
22665,88,sparrow,7,1,2023-02-14
22666,85,woodpecker,10,0,2023-12-14
22667,100,hummingbird,8,1,2023-10-10
22668,64,sparrow,10,1,2023-07-01
22669,31,spaarow,8,1,2023-03-21
22670,93,sparrow,8,0,2023-02-06
22671,74,sparrow,10,0,2023-05-14
22672,56,woodpecker,10,0,2023-08-27
22673,20,hummingbird,10,0,2023-07-25
22674,80,sparrow,7,0,2023-05-05
22675,20,sparrow,8,1,2023-09-04
22676,73,sparrow,7,1,2023-03-23
22677,97,hummingbird,10,0,2023-11-24
22678,97,spaarow,7,1,2023-12-12
22679,45,woodpecker,10,0,2023-10-17
22680,20,sparrow,10,0,2023-04-13
22681,19,woodpecker,8,1,2023-03-02
22682,95,sparrow,10,0,2023-08-27
22683,25,sparrow,8,1,2023-05-20
22684,90,hummingbird,8,1,2023-09-27
22685,66,hummingbird,7,0,2023-09-26
22686,56,woodpecker,10,0,2023-05-19
22687,101,woodpecker,10,1,2023-12-24
22688,45,hummingbird,8,0,2023-06-20
22689,61,sparrow,8,0,2023-02-28
22690,52,woodpecker,7,1,2023-03-13
22691,32,woodpecker,10,0,2023-01-28
22692,73,sparrow,7,1,2023-10-05
22693,35,hummingbird,7,1,2023-01-08
22694,37,sparrow,8,0,2023-04-03
22695,95,hummingbird,7,1,2023-12-27
22696,61,woodpecker,10,0,2023-05-24
22697,25,sparrow,8,0,2023-07-12
22698,18,sparrow,10,1,2023-07-22
22699,86,huminggbird,10,0,2023-06-16
22700,79,woodpecker,10,1,2023-12-28
22701,21,hummingbird,7,0,2023-02-25
22702,88,woodpecker,10,1,2023-07-13
22703,92,hummingbird,10,0,2023-06-16
22704,43,huminggbird,10,0,2023-09-21
22705,86,hummingbird,8,0,2023-02-07
22706,66,sparrow,7,1,2023-01-10
22707,75,hummingbird,8,1,2023-10-20
22708,67,woodpecker,8,1,2023-06-28
22709,47,hummingbird,7,1,2023-01-10
22710,54,woodpecker,8,0,2023-04-17
22711,80,sparrow,7,0,2023-10-22
22712,90,sparrow,7,1,2023-07-10
22713,30,sparrow,10,0,2023-11-04
22714,19,sparrow,10,0,2023-07-09
22715,19,sparrow,10,1,2023-06-02
22716,87,hummingbird,8,0,2023-09-13
22717,70,sparrow,8,0,2023-03-24
22718,48,sparrow,7,1,2023-12-19
22719,60,woodpecker,10,0,2023-06-07
22720,102,woodpecker,8,0,2023-03-25
22721,34,sparrow,8,1,2023-03-28
22722,41,hummingbird,10,0,2023-04-01
22723,53,sparrow,7,1,2023-08-05
22724,52,wodopecker,10,0,2023-05-24
22725,22,hummingbird,10,1,2023-09-16
22726,37,hummingbird,10,0,2023-07-09
22727,78,hummingbird,10,1,2023-02-06
22728,73,woodpecker,8,0,2023-07-04
22729,100,sparrow,7,1,2023-04-22
22730,38,hummingbird,7,0,2023-10-12
22731,92,spaarow,10,0,2023-06-16
22732,55,sparrow,8,1,2023-05-11
22733,18,hummingbird,7,0,2023-09-13
22734,36,woodpecker,7,0,2023-02-17
22735,38,hummingbird,10,1,2023-12-01
22736,59,hummingbird,10,1,2023-12-11
22737,85,woodpecker,10,0,2023-09-07
22738,31,hummingbird,7,0,2023-10-08
22739,26,woodpecker,10,1,2023-05-02
22740,67,huminggbird,10,0,2023-09-08
22741,62,huminggbird,8,1,2023-06-09
22742,85,huminggbird,7,0,2023-11-27
22743,103,woodpecker,7,1,2023-05-27
22744,33,sparrow,10,1,2023-03-22
22745,24,sparrow,8,1,2023-11-16
22746,19,sparrow,8,0,2023-09-17
22747,83,hummingbird,7,0,2023-06-19
22748,51,hummingbird,8,0,2023-09-17
22749,59,hummingbird,8,1,2023-02-19
22750,57,woodpecker,8,0,2023-03-01
22751,102,woodpecker,7,0,2023-07-20
22752,67,sparrow,8,1,2023-07-12
22753,74,hummingbird,10,0,2023-07-20
22754,104,woodpecker,7,1,2023-04-06
22755,43,woodpecker,8,0,2023-06-22
22756,93,hummingbird,7,0,2023-10-14
22757,99,sparrow,8,1,2023-03-15
22758,57,sparrow,8,1,2023-07-23
22759,96,sparrow,8,1,2023-03-05
22760,40,hummingbird,8,1,2023-04-14
22761,38,hummingbird,10,0,2023-09-08
22762,41,woodpecker,8,0,2023-02-26
22763,55,woodpecker,10,1,2023-03-16
22764,65,woodpecker,8,1,2023-06-08
22765,67,sparrow,10,0,2023-05-04
22766,104,hummingbird,10,1,2023-09-07
22767,92,woodpecker,8,0,2023-10-24
22768,36,hummingbird,8,1,2023-10-23
22769,57,sparrow,7,1,2023-06-11
22770,93,woodpecker,7,0,2023-11-16
22771,33,sparrow,7,1,2023-09-27
22772,37,hummingbird,8,1,2023-12-25
22773,61,sparrow,8,1,2023-01-06
22774,105,sparrow,8,0,2023-03-17
22775,26,hummingbird,10,1,2023-01-03
22776,88,sparrow,10,1,2023-08-16
22777,99,sparrow,10,1,2023-02-22
22778,48,hummingbird,8,1,2023-01-14
22779,35,sparrow,10,0,2023-03-19
22780,31,sparrow,8,1,2023-05-12
22781,41,hummingbird,7,1,2023-01-05
22782,19,sparrow,8,1,2023-12-13
22783,32,woodpecker,7,0,2023-11-25
22784,97,hummingbird,10,1,2023-10-10
22785,26,woodpecker,8,1,2023-05-15
22786,48,hummingbird,10,0,2023-04-25
22787,73,huminggbird,8,1,2023-06-22
22788,73,sparrow,8,0,2023-04-09
22789,49,hummingbird,7,0,2023-02-27
22790,25,hummingbird,8,1,2023-11-10
22791,64,wodopecker,10,0,2023-12-08
22792,27,hummingbird,7,1,2023-10-03
22793,74,woodpecker,8,1,2023-01-24
22794,40,woodpecker,7,1,2023-04-06
22795,23,sparrow,7,0,2023-04-24
22796,83,hummingbird,10,1,2023-12-04
22797,25,sparrow,7,1,2023-09-14
22798,54,hummingbird,10,1,2023-11-24
22799,73,sparrow,8,1,2023-07-15
22800,86,woodpecker,7,1,2023-10-21
22801,67,sparrow,8,1,2023-01-14
22802,62,sparrow,7,1,2023-07-21
22803,36,woodpecker,10,1,2023-08-24
22804,23,spaarow,7,1,2023-05-16
22805,57,sparrow,8,1,2023-08-21
22806,45,hummingbird,7,0,2023-11-05
22807,33,sparrow,10,1,2023-01-23
22808,65,woodpecker,10,0,2023-02-03
22809,59,spaarow,7,0,2023-11-28
22810,33,woodpecker,7,1,2023-01-10
22811,43,sparrow,7,0,2023-01-18
22812,88,hummingbird,10,0,2023-04-17
22813,31,sparrow,7,1,2023-05-08
22814,74,woodpecker,8,0,2023-12-15
22815,38,woodpecker,10,0,2023-09-06
22816,83,hummingbird,8,1,2023-07-01
22817,95,hummingbird,8,1,2023-02-21
22818,19,hummingbird,10,0,2023-09-15
22819,100,spaarow,8,1,2023-08-23
22820,94,hummingbird,8,0,2023-08-26
22821,102,sparrow,10,0,2023-10-25
22822,81,sparrow,7,0,2023-06-21
22823,86,spaarow,8,0,2023-04-07
22824,102,hummingbird,10,0,2023-12-10
22825,34,sparrow,7,1,2023-03-05
22826,35,huminggbird,7,1,2023-06-07
22827,77,hummingbird,10,1,2023-10-08
22828,84,sparrow,10,0,2023-10-05
22829,24,sparrow,10,1,2023-03-09
22830,66,hummingbird,8,1,2023-03-12
22831,105,sparrow,8,1,2023-08-16
22832,67,woodpecker,7,0,2023-08-25
22833,58,sparrow,8,0,2023-03-15
